plato_id,nombre_plato,categoria_plato,precio,popularidad,rating,restaurante_id,nombre_restaurante,categoria_rest,latitud,longitud,year,month,day,weekday,es_favorito,lunes_apertura_min,lunes_cierre_min,martes_apertura_min,martes_cierre_min,miércoles_apertura_min,miércoles_cierre_min,jueves_apertura_min,jueves_cierre_min,viernes_apertura_min,viernes_cierre_min,sábado_apertura_min,sábado_cierre_min,domingo_apertura_min,domingo_cierre_min,telefono
complementary_plate_italiana_90,Lasaña Bolognesa Premium,Italiana,51500,45,3.4,rest_italiana_4,Il Forno,Italiana,5.6224141,-73.5114112,2025,1,29,2,0,600,120,600,120,600,120,600,120,600,120,645,110,593,112,3778959547
complementary_plate_italiana_91,Calzone,Italiana,41000,63,4.3,rest_italiana_11,Bella Italia,Italiana,5.6298841,-73.5282659,2024,5,11,5,0,480,1320,480,1320,480,1320,480,1320,480,1320,483,1316,459,1341,3578475590
complementary_plate_italiana_92,Pizza Margherita Premium,Italiana,43500,70,4.5,rest_italiana_18,Pasta & Vino,Italiana,5.6263818,-73.5189812,2025,12,21,6,1,480,1320,480,1320,480,1320,480,1320,480,1320,462,1293,533,1350,3602561528
complementary_plate_italiana_93,Ravioli,Italiana,52500,20,2.5,rest_italiana_16,La Trattoria,Italiana,5.6548713,-73.5120867,2025,10,14,1,1,720,1380,720,1380,720,1380,720,1380,720,1380,680,1362,661,1394,
complementary_plate_italiana_94,Bruschetta Especial,Italiana,47000,67,4.4,rest_italiana_16,Bella Italia,Italiana,5.6287686,-73.5039894,2024,10,7,0,0,600,120,600,120,600,120,600,120,600,120,649,158,596,107,3313536815
complementary_plate_italiana_95,Bruschetta,Italiana,37500,56,3.7,rest_italiana_16,La Trattoria,Italiana,5.6590346,-73.5083124,2024,10,5,5,0,720,1380,720,1380,720,1380,720,1380,720,1380,701,1434,729,1396,
complementary_plate_italiana_96,Ravioli,Italiana,70000,30,2.5,rest_italiana_10,La Trattoria,Italiana,5.6334758,-73.5129456,2024,12,20,4,0,720,1380,720,1380,720,1380,720,1380,720,1380,688,1415,676,1368,3629279887
complementary_plate_italiana_97,Fettuccine Alfredo,Italiana,38000,64,3.6,rest_italiana_19,Pasta & Vino,Italiana,5.6272847,-73.5128147,2024,3,24,6,0,720,1380,720,1380,720,1380,720,1380,720,1380,688,1382,683,1434,3436008630
complementary_plate_italiana_98,Lasaña Bolognesa,Italiana,43000,60,4.3,rest_italiana_2,La Trattoria,Italiana,5.6515879,-73.502163,2025,1,8,2,0,720,1380,720,1380,720,1380,720,1380,720,1380,701,1404,707,1434,
complementary_plate_italiana_99,Ravioli,Italiana,46500,60,3.7,rest_italiana_19,Bella Italia,Italiana,5.6463483,-73.528167,2026,1,26,0,1,720,1380,720,1380,720,1380,720,1380,720,1380,661,1368,741,1354,
complementary_plate_italiana_100,Bruschetta,Italiana,70000,37,3.6,rest_italiana_20,Il Forno,Italiana,5.6399278,-73.5399555,2024,10,30,2,0,600,120,600,120,600,120,600,120,600,120,649,134,564,170,3813588922
complementary_plate_italiana_101,Risotto,Italiana,57000,36,3.5,rest_italiana_11,Il Forno,Italiana,5.6422145,-73.5291218,2025,5,21,2,1,600,120,600,120,600,120,600,120,600,120,555,125,623,155,3153459288
complementary_plate_italiana_102,Antipasto,Italiana,67500,41,3.5,rest_italiana_1,Bella Italia,Italiana,5.6487681,-73.5312843,2024,11,27,2,0,600,120,600,120,600,120,600,120,600,120,624,102,625,133,
complementary_plate_italiana_103,Pasta Carbonara,Italiana,70000,53,4.3,rest_italiana_12,Bella Italia,Italiana,5.6291382,-73.5135266,2025,9,30,1,0,480,1320,480,1320,480,1320,480,1320,480,1320,449,1348,526,1304,3641174589
complementary_plate_italiana_104,Antipasto,Italiana,70000,34,3.4,rest_italiana_8,Il Forno,Italiana,5.6598534,-73.5146515,2025,9,14,6,0,600,120,600,120,600,120,600,120,600,120,595,160,660,100,
complementary_plate_italiana_105,Lasaña Bolognesa,Italiana,57000,50,4.3,rest_italiana_12,La Trattoria,Italiana,5.6589917,-73.5162615,2024,8,10,5,0,720,1380,720,1380,720,1380,720,1380,720,1380,753,1395,727,1426,
complementary_plate_italiana_106,Lasaña Bolognesa,Italiana,63000,37,3.0,rest_italiana_18,Il Forno,Italiana,5.646013,-73.5393503,2025,9,4,3,1,720,1380,720,1380,720,1380,720,1380,720,1380,707,1370,672,1437,
complementary_plate_italiana_107,Gnocchi de la Casa,Italiana,45000,42,2.8,rest_italiana_11,Pasta & Vino,Italiana,5.6279817,-73.5108489,2024,10,15,1,0,720,1380,720,1380,720,1380,720,1380,720,1380,695,1356,711,1387,3965198928
complementary_plate_italiana_108,Antipasto,Italiana,52500,53,5.0,rest_italiana_20,Il Forno,Italiana,5.6472091,-73.5270588,2024,5,20,0,0,420,1380,420,1380,420,1380,420,1380,420,1380,360,1359,392,1440,
complementary_plate_italiana_109,Ossobuco Premium,Italiana,70000,45,3.4,rest_italiana_14,Pasta & Vino,Italiana,5.6228879,-73.5133978,2025,8,27,2,1,480,1320,480,1320,480,1320,480,1320,480,1320,516,1342,437,1308,3853730788
complementary_plate_italiana_110,Fettuccine Alfredo,Italiana,70000,40,3.7,rest_italiana_19,Pasta & Vino,Italiana,5.6212261,-73.5177369,2025,10,3,4,0,720,1380,720,1380,720,1380,720,1380,720,1380,691,1394,669,1378,3143586949
complementary_plate_italiana_111,Risotto,Italiana,36500,48,3.8,rest_italiana_10,La Trattoria,Italiana,5.6303073,-73.5262908,2024,8,22,3,0,720,1380,720,1380,720,1380,720,1380,720,1380,716,1368,746,1385,3390886610
complementary_plate_italiana_112,Pasta Carbonara,Italiana,37500,49,2.5,rest_italiana_3,Pasta & Vino,Italiana,5.6385049,-73.5346169,2025,9,2,1,0,600,120,600,120,600,120,600,120,600,120,569,174,596,128,3440653048
complementary_plate_italiana_113,Pasta Carbonara,Italiana,43500,64,4.0,rest_italiana_6,Pasta & Vino,Italiana,5.6547309,-73.5362232,2024,6,17,0,1,420,1380,420,1380,420,1380,420,1380,420,1380,365,1398,467,1382,
complementary_plate_italiana_114,Tiramisu,Italiana,45000,62,3.6,rest_italiana_16,Bella Italia,Italiana,5.6490868,-73.5067393,2025,6,4,2,1,420,1380,420,1380,420,1380,420,1380,420,1380,388,1416,373,1361,
complementary_plate_italiana_115,Tiramisu Clásico,Italiana,47500,67,3.8,rest_italiana_9,Bella Italia,Italiana,5.6497083,-73.5032641,2024,12,4,2,0,600,120,600,120,600,120,600,120,600,120,547,171,553,125,
complementary_plate_italiana_116,Ravioli,Italiana,70000,56,4.7,rest_italiana_14,Il Forno,Italiana,5.6370197,-73.5140085,2024,6,11,1,0,480,1320,480,1320,480,1320,480,1320,480,1320,421,1302,511,1352,3756167221
complementary_plate_italiana_117,Bruschetta de la Casa,Italiana,70000,32,3.7,rest_italiana_20,Pasta & Vino,Italiana,5.6338374,-73.5358626,2025,12,25,3,0,480,1320,480,1320,480,1320,480,1320,480,1320,519,1380,482,1361,3326182694
complementary_plate_italiana_118,Risotto,Italiana,70000,52,4.0,rest_italiana_2,Pasta & Vino,Italiana,5.6348416,-73.5239189,2024,12,30,0,0,480,1320,480,1320,480,1320,480,1320,480,1320,493,1302,435,1320,3883070279
complementary_plate_italiana_119,Pizza Margherita de la Casa,Italiana,42000,48,3.2,rest_italiana_19,La Trattoria,Italiana,5.659506,-73.5108424,2025,6,30,0,0,600,120,600,120,600,120,600,120,600,120,649,148,613,156,
complementary_plate_italiana_120,Gnocchi de la Casa,Italiana,47000,58,4.4,rest_italiana_12,Bella Italia,Italiana,5.6216044,-73.5088072,2025,2,4,1,0,480,1320,480,1320,480,1320,480,1320,480,1320,500,1332,432,1327,3794355615
complementary_plate_italiana_1,Risotto,Italiana,112500,36,3.0,rest_italiana_7,Bella Italia,Italiana,5.6546813,-73.5352713,2025,8,26,1,0,720,1380,720,1380,720,1380,720,1380,720,1380,695,1407,760,1356,
complementary_plate_italiana_2,Ossobuco Clásico,Italiana,134000,56,4.9,rest_italiana_18,Bella Italia,Italiana,5.643147,-73.5399988,2024,5,16,3,0,600,120,600,120,600,120,600,120,600,120,636,134,639,112,3706550501
complementary_plate_italiana_3,Calzone,Italiana,102500,39,4.4,rest_italiana_6,Pasta & Vino,Italiana,5.6375446,-73.5115145,2024,4,23,1,1,420,1380,420,1380,420,1380,420,1380,420,1380,466,1389,372,1361,3665447870
complementary_plate_italiana_4,Risotto Clásico,Italiana,123500,38,3.7,rest_italiana_11,Il Forno,Italiana,5.6490103,-73.5257362,2025,8,18,0,0,720,1380,720,1380,720,1380,720,1380,720,1380,693,1440,722,1394,
complementary_plate_italiana_5,Tiramisu,Italiana,150000,43,3.9,rest_italiana_18,Bella Italia,Italiana,5.6394668,-73.5298207,2024,7,13,5,0,480,1320,480,1320,480,1320,480,1320,480,1320,444,1364,459,1354,3549697911
complementary_plate_italiana_6,Pasta Carbonara,Italiana,134500,59,4.5,rest_italiana_5,Pasta & Vino,Italiana,5.6549369,-73.5394841,2025,5,13,1,0,600,120,600,120,600,120,600,120,600,120,619,179,549,115,
complementary_plate_italiana_7,Pasta Carbonara Clásico,Italiana,141500,47,4.0,rest_italiana_8,La Trattoria,Italiana,5.6560281,-73.518388,2025,3,12,2,1,420,1380,420,1380,420,1380,420,1380,420,1380,410,1367,477,1399,
complementary_plate_italiana_8,Fettuccine Alfredo,Italiana,76500,38,4.2,rest_italiana_8,Il Forno,Italiana,5.6368688,-73.505954,2024,2,26,0,0,480,1320,480,1320,480,1320,480,1320,480,1320,451,1360,439,1375,3223021021
complementary_plate_italiana_9,Lasaña Bolognesa,Italiana,70000,60,4.6,rest_italiana_20,Il Forno,Italiana,5.6310731,-73.5016947,2026,1,16,4,1,720,1380,720,1380,720,1380,720,1380,720,1380,716,1432,763,1377,3547796674
complementary_plate_italiana_10,Ravioli,Italiana,70000,38,3.8,rest_italiana_19,Pasta & Vino,Italiana,5.643694,-73.5173702,2024,5,5,6,1,600,120,600,120,600,120,600,120,600,120,593,161,610,162,3885282284
complementary_plate_italiana_11,Gnocchi,Italiana,150000,48,3.5,rest_italiana_18,Il Forno,Italiana,5.6564945,-73.5194215,2025,3,16,6,0,420,1380,420,1380,420,1380,420,1380,420,1380,450,1396,462,1383,
complementary_plate_italiana_12,Ravioli del Chef,Italiana,92000,48,5.0,rest_italiana_17,Il Forno,Italiana,5.6284265,-73.5365977,2025,10,31,4,1,480,1320,480,1320,480,1320,480,1320,480,1320,508,1307,461,1379,3425176033
complementary_plate_italiana_13,Tiramisu del Chef,Italiana,150000,33,3.5,rest_italiana_9,Il Forno,Italiana,5.6449187,-73.5180451,2024,10,18,4,0,420,1380,420,1380,420,1380,420,1380,420,1380,373,1427,389,1394,
complementary_plate_italiana_14,Gnocchi,Italiana,70000,57,4.6,rest_italiana_18,Il Forno,Italiana,5.6452624,-73.5248008,2026,1,15,3,1,600,120,600,120,600,120,600,120,600,120,619,146,603,165,
complementary_plate_italiana_15,Lasaña Bolognesa,Italiana,120500,30,3.5,rest_italiana_9,Bella Italia,Italiana,5.6493245,-73.5157146,2025,12,2,1,0,480,1320,480,1320,480,1320,480,1320,480,1320,534,1334,481,1380,
complementary_plate_italiana_16,Tiramisu Premium,Italiana,79500,52,3.9,rest_italiana_15,Pasta & Vino,Italiana,5.6252627,-73.5244509,2025,7,1,1,0,480,1320,480,1320,480,1320,480,1320,480,1320,511,1366,482,1345,3860740860
complementary_plate_italiana_17,Gnocchi,Italiana,139000,47,4.6,rest_italiana_20,Bella Italia,Italiana,5.648633,-73.530388,2026,1,31,5,0,420,1380,420,1380,420,1380,420,1380,420,1380,402,1379,432,1415,
complementary_plate_italiana_18,Bruschetta,Italiana,93000,43,2.9,rest_italiana_7,Pasta & Vino,Italiana,5.6563613,-73.5362014,2025,8,25,0,0,420,1380,420,1380,420,1380,420,1380,420,1380,435,1365,459,1359,
complementary_plate_italiana_19,Ossobuco Clásico,Italiana,93500,35,3.3,rest_italiana_13,La Trattoria,Italiana,5.6271873,-73.5274033,2025,11,2,6,1,720,1380,720,1380,720,1380,720,1380,720,1380,766,1373,663,1433,3406061383
complementary_plate_italiana_20,Risotto,Italiana,125500,45,3.8,rest_italiana_6,Bella Italia,Italiana,5.6295017,-73.5361342,2025,2,8,5,1,600,120,600,120,600,120,600,120,600,120,588,179,600,107,3620419133
complementary_plate_italiana_21,Gnocchi,Italiana,106500,52,4.2,rest_italiana_3,Bella Italia,Italiana,5.6588558,-73.5329241,2024,4,15,0,0,420,1380,420,1380,420,1380,420,1380,420,1380,423,1361,383,1383,
complementary_plate_italiana_22,Pizza Margherita Especial,Italiana,132000,33,3.6,rest_italiana_12,La Trattoria,Italiana,5.6272391,-73.5005066,2024,3,9,5,0,600,120,600,120,600,120,600,120,600,120,636,102,607,122,3253085957
complementary_plate_italiana_23,Risotto,Italiana,150000,42,4.3,rest_italiana_19,La Trattoria,Italiana,5.6541754,-73.5222359,2024,7,5,4,0,720,1380,720,1380,720,1380,720,1380,720,1380,660,1417,661,1350,
complementary_plate_italiana_24,Ossobuco,Italiana,105500,37,3.9,rest_italiana_4,Il Forno,Italiana,5.6396911,-73.5187251,2025,2,18,1,0,480,1320,480,1320,480,1320,480,1320,480,1320,442,1314,501,1369,3112019231
complementary_plate_italiana_25,Tiramisu Premium,Italiana,126000,40,3.6,rest_italiana_1,Il Forno,Italiana,5.6298892,-73.5050553,2024,11,8,4,0,420,1380,420,1380,420,1380,420,1380,420,1380,433,1372,474,1406,3305008482
complementary_plate_italiana_26,Pasta Carbonara,Italiana,148500,35,3.5,rest_italiana_17,Il Forno,Italiana,5.65483,-73.5001772,2024,6,12,2,0,480,1320,480,1320,480,1320,480,1320,480,1320,523,1329,539,1327,
complementary_plate_italiana_27,Bruschetta de la Casa,Italiana,100000,34,2.5,rest_italiana_4,Pasta & Vino,Italiana,5.6378122,-73.5166914,2024,11,5,1,0,480,1320,480,1320,480,1320,480,1320,480,1320,483,1314,497,1309,3604189314
complementary_plate_italiana_28,Ossobuco,Italiana,86500,56,4.9,rest_italiana_12,Pasta & Vino,Italiana,5.6405927,-73.507501,2025,12,26,4,0,420,1380,420,1380,420,1380,420,1380,420,1380,391,1396,378,1380,3718411775
complementary_plate_italiana_29,Pasta Carbonara Especial,Italiana,91000,34,3.9,rest_italiana_19,Bella Italia,Italiana,5.6343693,-73.5269224,2024,8,16,4,1,600,120,600,120,600,120,600,120,600,120,643,174,630,165,3473736122
complementary_plate_italiana_30,Ravioli,Italiana,112500,48,4.2,rest_italiana_14,Pasta & Vino,Italiana,5.643718,-73.5277702,2024,12,20,4,1,720,1380,720,1380,720,1380,720,1380,720,1380,696,1391,677,1407,3475725131
complementary_plate_italiana_31,Risotto,Italiana,109500,36,3.2,rest_italiana_16,Pasta & Vino,Italiana,5.626541,-73.5238919,2025,3,30,6,0,480,1320,480,1320,480,1320,480,1320,480,1320,482,1293,482,1303,3343889328
complementary_plate_italiana_32,Fettuccine Alfredo del Chef,Italiana,70000,33,3.7,rest_italiana_11,Il Forno,Italiana,5.6356433,-73.5130997,2024,4,21,6,0,480,1320,480,1320,480,1320,480,1320,480,1320,487,1295,444,1301,3508540958
complementary_plate_italiana_33,Risotto Especial,Italiana,84500,40,2.9,rest_italiana_17,Pasta & Vino,Italiana,5.6587765,-73.5127123,2024,9,4,2,0,480,1320,480,1320,480,1320,480,1320,480,1320,426,1328,469,1314,
complementary_plate_italiana_34,Pasta Carbonara,Italiana,94000,41,4.3,rest_italiana_11,Il Forno,Italiana,5.6303253,-73.5273904,2025,6,25,2,0,420,1380,420,1380,420,1380,420,1380,420,1380,447,1439,365,1377,3297252350
complementary_plate_italiana_35,Bruschetta,Italiana,150000,41,3.6,rest_italiana_4,Pasta & Vino,Italiana,5.6462695,-73.5346716,2025,7,11,4,0,720,1380,720,1380,720,1380,720,1380,720,1380,723,1376,733,1431,
complementary_plate_italiana_36,Lasaña Bolognesa Premium,Italiana,88500,53,5.0,rest_italiana_2,Bella Italia,Italiana,5.6330076,-73.5147041,2024,12,22,6,0,480,1320,480,1320,480,1320,480,1320,480,1320,535,1320,504,1332,3852148157
complementary_plate_italiana_37,Fettuccine Alfredo de la Casa,Italiana,150000,50,3.7,rest_italiana_9,Bella Italia,Italiana,5.6509389,-73.534867,2025,7,12,5,1,720,1380,720,1380,720,1380,720,1380,720,1380,736,1381,739,1435,
complementary_plate_italiana_38,Ravioli de la Casa,Italiana,87000,50,4.2,rest_italiana_1,Bella Italia,Italiana,5.6252349,-73.5168603,2024,6,2,6,1,480,1320,480,1320,480,1320,480,1320,480,1320,473,1342,468,1325,3208393598
complementary_plate_italiana_39,Tiramisu,Italiana,111000,42,3.1,rest_italiana_6,La Trattoria,Italiana,5.6587928,-73.5122631,2025,10,11,5,1,480,1320,480,1320,480,1320,480,1320,480,1320,509,1347,436,1374,
complementary_plate_italiana_40,Tiramisu,Italiana,70000,30,2.5,rest_italiana_18,Pasta & Vino,Italiana,5.6381516,-73.5119755,2025,4,21,0,0,480,1320,480,1320,480,1320,480,1320,480,1320,443,1358,461,1311,3186217428
complementary_plate_italiana_41,Pasta Carbonara,Italiana,117500,46,3.5,rest_italiana_18,Il Forno,Italiana,5.629442,-73.5098611,2025,11,10,0,1,420,1380,420,1380,420,1380,420,1380,420,1380,469,1422,393,1363,3632884217
complementary_plate_italiana_42,Ossobuco,Italiana,123000,37,4.2,rest_italiana_13,Il Forno,Italiana,5.6229399,-73.5050856,2025,12,30,1,0,720,1380,720,1380,720,1380,720,1380,720,1380,676,1416,664,1410,3194287443
complementary_plate_italiana_43,Ravioli,Italiana,132500,36,3.3,rest_italiana_5,Bella Italia,Italiana,5.6267903,-73.5200016,2024,11,15,4,1,480,1320,480,1320,480,1320,480,1320,480,1320,517,1378,523,1298,3481964670
complementary_plate_italiana_44,Ravioli Especial,Italiana,120000,48,4.2,rest_italiana_11,La Trattoria,Italiana,5.640791,-73.51079,2025,9,3,2,0,480,1320,480,1320,480,1320,480,1320,480,1320,504,1354,518,1314,3156896917
complementary_plate_italiana_45,Pizza Margherita,Italiana,80500,30,3.3,rest_italiana_17,Il Forno,Italiana,5.6334801,-73.5152331,2025,4,14,0,0,720,1380,720,1380,720,1380,720,1380,720,1380,704,1409,685,1432,3107199107
complementary_plate_italiana_46,Calzone Especial,Italiana,150000,47,4.5,rest_italiana_8,Pasta & Vino,Italiana,5.6531553,-73.5325344,2025,11,27,3,0,720,1380,720,1380,720,1380,720,1380,720,1380,683,1430,684,1392,
complementary_plate_italiana_47,Pasta Carbonara,Italiana,150000,40,4.5,rest_italiana_18,Pasta & Vino,Italiana,5.6372355,-73.5389724,2024,8,25,6,0,720,1380,720,1380,720,1380,720,1380,720,1380,678,1420,700,1357,3630333228
complementary_plate_italiana_48,Lasaña Bolognesa Premium,Italiana,150000,43,3.3,rest_italiana_1,La Trattoria,Italiana,5.6299486,-73.5286183,2025,1,12,6,0,720,1380,720,1380,720,1380,720,1380,720,1380,752,1391,707,1354,3618269566
complementary_plate_italiana_49,Calzone,Italiana,102500,50,3.7,rest_italiana_16,La Trattoria,Italiana,5.6446858,-73.5222787,2026,1,17,5,1,600,120,600,120,600,120,600,120,600,120,638,162,555,118,
complementary_plate_italiana_50,Tiramisu,Italiana,78500,55,4.4,rest_italiana_9,Pasta & Vino,Italiana,5.6482711,-73.5153158,2024,5,20,0,0,420,1380,420,1380,420,1380,420,1380,420,1380,447,1428,409,1407,
complementary_plate_asiática_1,Arroz Frito,Asiática,12000,64,3.1,rest_asiática_6,Asian Fusion,Asiática,5.6266817,-73.5060016,2024,4,25,3,1,600,120,600,120,600,120,600,120,600,120,601,109,598,158,3329842864
complementary_plate_asiática_2,Dumplings Premium,Asiática,16000,73,3.7,rest_asiática_14,Wok Express,Asiática,5.6267048,-73.5321502,2024,10,24,3,0,420,1380,420,1380,420,1380,420,1380,420,1380,472,1370,407,1352,3646873619
complementary_plate_asiática_3,Dumplings,Asiática,23000,64,3.5,rest_asiática_15,Orient Taste,Asiática,5.6214669,-73.534978,2024,10,23,2,1,600,120,600,120,600,120,600,120,600,120,556,170,585,116,3643443443
complementary_plate_asiática_4,Yakisoba,Asiática,14000,76,4.2,rest_asiática_7,Sushi Bar,Asiática,5.6494561,-73.5014608,2025,5,31,5,0,600,120,600,120,600,120,600,120,600,120,599,136,583,131,
complementary_plate_asiática_5,Arroz Frito del Chef,Asiática,19500,75,3.1,rest_asiática_10,Orient Taste,Asiática,5.6465522,-73.5356782,2025,1,19,6,0,720,1380,720,1380,720,1380,720,1380,720,1380,771,1434,760,1429,
complementary_plate_asiática_6,Yakisoba,Asiática,25000,72,4.5,rest_asiática_7,Orient Taste,Asiática,5.6389852,-73.5208604,2025,12,16,1,0,600,120,600,120,600,120,600,120,600,120,558,150,553,159,3166014115
complementary_plate_asiática_7,Poke Bowl,Asiática,25000,46,3.6,rest_asiática_7,Orient Taste,Asiática,5.6537668,-73.5165775,2026,1,13,1,1,420,1380,420,1380,420,1380,420,1380,420,1380,430,1370,444,1399,
complementary_plate_asiática_8,Yakisoba,Asiática,15000,65,3.2,rest_asiática_14,Sushi Bar,Asiática,5.6522268,-73.518345,2025,9,5,4,0,720,1380,720,1380,720,1380,720,1380,720,1380,694,1437,732,1369,
complementary_plate_asiática_9,Arroz Frito,Asiática,21500,55,4.2,rest_asiática_4,Wok Express,Asiática,5.6434142,-73.5365587,2024,3,16,5,0,600,120,600,120,600,120,600,120,600,120,571,106,637,152,3534733966
complementary_plate_asiática_10,Arroz Frito Clásico,Asiática,12000,78,4.6,rest_asiática_5,Asian Fusion,Asiática,5.6547309,-73.5377189,2025,7,14,0,0,480,1320,480,1320,480,1320,480,1320,480,1320,422,1291,537,1296,
complementary_plate_asiática_11,Arroz Frito,Asiática,17000,67,3.5,rest_asiática_11,Orient Taste,Asiática,5.6282336,-73.5357807,2024,10,8,1,0,420,1380,420,1380,420,1380,420,1380,420,1380,467,1358,406,1429,3502767120
complementary_plate_asiática_12,Pad Thai Premium,Asiática,17500,71,2.8,rest_asiática_4,Sushi Bar,Asiática,5.6244768,-73.5165765,2024,12,8,6,1,420,1380,420,1380,420,1380,420,1380,420,1380,398,1362,462,1421,3288759959
complementary_plate_asiática_13,Tom Yum Premium,Asiática,19000,78,4.3,rest_asiática_5,Wok Express,Asiática,5.63079,-73.5182262,2024,3,29,4,1,720,1380,720,1380,720,1380,720,1380,720,1380,731,1420,740,1410,3833321201
complementary_plate_asiática_14,Tempura,Asiática,12000,78,4.4,rest_asiática_19,Sushi Bar,Asiática,5.6222835,-73.5306504,2026,1,17,5,0,480,1320,480,1320,480,1320,480,1320,480,1320,516,1295,437,1338,3952563674
complementary_plate_asiática_15,Sushi Roll del Chef,Asiática,12000,82,4.0,rest_asiática_3,Asian Fusion,Asiática,5.6412468,-73.514489,2025,2,24,0,0,600,120,600,120,600,120,600,120,600,120,614,163,563,147,3272052588
complementary_plate_asiática_16,Yakisoba,Asiática,17500,85,3.8,rest_asiática_7,Sushi Bar,Asiática,5.6574642,-73.5071973,2025,10,16,3,0,480,1320,480,1320,480,1320,480,1320,480,1320,442,1307,499,1328,
complementary_plate_asiática_17,Tempura,Asiática,20000,57,3.5,rest_asiática_12,Orient Taste,Asiática,5.6215737,-73.5383368,2025,8,17,6,0,420,1380,420,1380,420,1380,420,1380,420,1380,451,1360,405,1427,3278073261
